Q7 - ranking de custo-beneficio por deputado
Resumo executivo
 ano_dados | deputados_com_gasto | media_beneficio | maior_beneficio 
-----------+---------------------+-----------------+-----------------
      2023 |                 561 |          455.69 |         4712.50
      2024 |                 575 |          254.29 |         6949.20
      2025 |                 562 |          391.08 |        12292.90
      2026 |                 552 |           96.45 |         2516.20
(4 rows)


Tabela principal - top 30 por custo-beneficio
 ano_dados | id_deputado |           nome           | sigla_uf | sigla_partido | gasto_total | qtd_proposicoes | proposicoes_aprovadas | presenca_total | beneficio |    custo_beneficio     
 GLOBAL    |      204497 | Júnior Ferrari                      | PA       | PSD           |  1121974.49 |             424 |                     1 |            535 |     725.5 |     0.00064662789258247752
 GLOBAL    |      226075 | Priscila Costa                      | CE       | PL            |   170230.05 |              43 |                     1 |             89 |     109.4 |     0.00064265974191983143
 GLOBAL    |      204488 | Célio Studart                       | CE       | PSD           |  1683595.32 |             694 |                     0 |            389 |    1079.9 |     0.00064142492389441900
 GLOBAL    |      220601 | Washington Quaquá                   | RJ       | PT            |   937018.98 |             381 |                     0 |            290 |     600.5 |     0.00064086215201318547
 GLOBAL    |      204557 | Sidney Leite                        | AM       | PSD           |  1855001.14 |             699 |                     1 |           1029 |    1187.4 |     0.00064010742333020884
 GLOBAL    |      220665 | Clarissa Tércio                     | PE       | PP            |  1359223.84 |             542 |                     0 |            558 |     868.8 |     0.00063918831794474706
 GLOBAL    |      220663 | Eriberto Medeiros                   | PE       | PSB           |  1734782.76 |             583 |                     3 |           1207 |    1103.2 |     0.00063592976909685222
 GLOBAL    |      178876 | Célio Silveira                      | GO       | MDB           |  1454419.41 |             527 |                     2 |            610 |     923.5 |     0.00063496127296595966
 GLOBAL    |       74428 | Mendonça Filho                      | PE       | PL            |  1695535.62 |             648 |                     1 |            683 |    1076.3 |     0.00063478465878528698
 GLOBAL    |      220634 | Marcelo Lima                        | SP       | PSB           |   452932.25 |             177 |                     0 |            210 |     286.5 |     0.00063254493359658095
 GLOBAL    |      204495 | Airton Faleiro                      | PA       | PT            |  1689417.10 |             613 |                     2 |            750 |    1066.5 |     0.00063128282530110533
 GLOBAL    |      213762 | Carla Dickson                       | RN       | PL            |   784861.55 |             298 |                     0 |            450 |     492.0 |     0.00062686215167503109
 GLOBAL    |      220546 | Rodolfo Nogueira                    | MS       | PL            |  1882677.56 |             658 |                     2 |           1208 |    1179.8 |     0.00062666068001575373
 GLOBAL    |      220691 | Diego Coronel                       | BA       | REPUBLICANOS  |  1496920.38 |             562 |                     1 |            569 |     935.9 |     0.00062521695375675225
 GLOBAL    |      220642 | Delegado Bruno Lima                 | SP       | PODE          |   878198.96 |             339 |                     0 |            401 |     548.6 |     0.00062468759926566071
 GLOBAL    |      160666 | Félix Mendonça Júnior               | BA       | PDT           |  1586039.89 |             613 |                     0 |            707 |     990.2 |     0.00062432225459348314
 GLOBAL    |      220555 | Daiana Santos                       | RS       | PCDOB         |  1773195.89 |             661 |                     1 |            768 |    1104.3 |     0.00062277383239366746
 GLOBAL    |      220572 | Marussa Boldrin                     | GO       | REPUBLICANOS  |  1616861.22 |             599 |                     1 |            681 |    1002.6 |     0.00062009032537746189
 GLOBAL    |      220580 | Professora Goreth                   | AP       | PDT           |  1486660.32 |             534 |                     2 |            438 |     916.8 |     0.00061668424701077648
 GLOBAL    |      220565 | Delegada Adriana Accorsi            | GO       | PT            |  1414557.08 |             499 |                     2 |            504 |     870.9 |     0.00061566974731058573
 GLOBAL    |       74075 | Elcione Barbalho                    | PA       | MDB           |   945440.92 |             341 |                     1 |            342 |     581.7 |     0.00061526848235001294
 GLOBAL    |      220573 | Dorinaldo Malafaia                  | AP       | PDT           |  1788120.04 |             667 |                     1 |            612 |    1097.7 |     0.00061388496043028521
 GLOBAL    |      204511 | David Soares                        | SP       | PODE          |  1619293.70 |             612 |                     0 |            670 |     985.0 |     0.00060828989824390720
 GLOBAL    |      204473 | General Girão                       | RN       | PL            |  1949295.28 |             741 |                     0 |            739 |    1185.4 |     0.00060811720633725641
 GLOBAL    |      160642 | Pastor Eurico                       | PE       | PSDB          |  1671972.75 |             596 |                     1 |            795 |    1009.5 |     0.00060377778286159269
 GLOBAL    |      221329 | Ricardo Abrão                       | RJ       | PSDB          |   683775.29 |             237 |                     0 |            570 |     412.5 |     0.00060326836320745080
 GLOBAL    |      198197 | Greyce Elias                        | MG       | PL            |  1335323.78 |             501 |                     0 |            506 |     802.1 |     0.00060067828643027686
 GLOBAL    |      164360 | Carmen Zanotto                      | SC       | CIDADANIA     |   116920.36 |              41 |                     0 |             86 |      70.1 |     0.00059955340541202576
 GLOBAL    |      204406 | Pedro Westphalen                    | RS       | PP            |  1909064.57 |             687 |                     1 |            666 |    1133.1 |     0.00059353676025740711
 GLOBAL    |      178931 | Luciano Ducci                       | PR       | PSB           |  1597796.88 |             505 |                     4 |            452 |     946.7 |     0.00059250334748431853
 GLOBAL    |      221148 | Alfredinho                          | SP       | PT            |  1583446.77 |             557 |                     1 |            662 |     937.7 |     0.00059218915202308948
 GLOBAL    |      141391 | Arnaldo Jardim                      | SP       | CIDADANIA     |  1504009.16 |             560 |                     0 |            499 |     889.9 |     0.00059168522617242571
 GLOBAL    |      132504 | Enio Verri                          | PR       | PT            |    70442.84 |              27 |                     0 |             11 |      41.6 |     0.00059054972797803155
 GLOBAL    |      220542 | Alexandre Guimarães                 | TO       | MDB           |  1814681.24 |             608 |                     3 |            511 |    1071.1 |     0.00059024140239637899
 GLOBAL    |      220528 | Dr. Victor Linhalis                 | ES       | PSB           |  1649533.24 |             606 |                     0 |            633 |     972.3 |     0.00058943947076810650
 GLOBAL    |      220591 | Meire Serafim                       | AC       | UNIAO         |  1905772.24 |             668 |                     1 |            817 |    1119.7 |     0.00058753085835692517
 GLOBAL    |      220707 | Amanda Gentil                       | MA       | PP            |  1485520.97 |             500 |                     2 |            494 |     871.4 |     0.00058659555643970479
 GLOBAL    |       73778 | Luiz Carlos Hauly                   | PR       | PODE          |  1319657.73 |             484 |                     0 |            458 |     771.8 |     0.00058484861828528826
 GLOBAL    |      220586 | Rafael Brito                        | AL       | MDB           |  1680679.94 |             584 |                     1 |            690 |     981.0 |     0.00058369233585307147
 GLOBAL    |       74585 | Lincoln Portela                     | MG       | PL            |  1545392.72 |             520 |                     1 |            830 |     899.0 |     0.00058172915425666040
 GLOBAL    |      220701 | Delegado Matheus Laiola             | PR       | UNIAO         |  1732223.36 |             622 |                     0 |            734 |    1006.4 |     0.00058098743108971813
 GLOBAL    |      121948 | Adriano do Baldy                    | GO       | PP            |  1612546.29 |             589 |                     0 |            532 |     936.7 |     0.00058088254942436412
 GLOBAL    |      178934 | Toninho Wandscheer                  | PR       | PP            |  1765943.78 |             617 |                     1 |            554 |    1016.9 |     0.00057583939620093682
 GLOBAL    |      178829 | Capitão Augusto                     | SP       | PL            |  1778146.39 |             614 |                     1 |            667 |    1023.7 |     0.00057571187938018984
 GLOBAL    |      160640 | Eros Biondini                       | MG       | PL            |  1367421.53 |             488 |                     0 |            529 |     784.9 |     0.00057400003055385562
 GLOBAL    |      220551 | Franciane Bayer                     | RS       | REPUBLICANOS  |  1888834.08 |             601 |                     2 |           1049 |    1078.4 |     0.00057093421355463895
 GLOBAL    |      220635 | Bruno Ganem                         | SP       | PODE          |  1523418.29 |             519 |                     0 |            826 |     861.1 |     0.00056524199929357550
 GLOBAL    |      160621 | Sandro Alex                         | PR       | PSD           |   110838.58 |              14 |                     1 |             56 |      62.6 |     0.00056478529407359784
 GLOBAL    |      136811 | Afonso Hamm                         | RS       | PP            |  1809134.46 |             615 |                     1 |            599 |    1018.4 |     0.00056292112196016652
 GLOBAL    |      204507 | Carla Zambelli                      | SP       | PL            |  1199457.19 |             428 |                     0 |            327 |     674.7 |     0.00056250444419779584
 GLOBAL    |      180214 | Pastor Diniz                        | RR       | UNIAO         |  1795940.28 |             606 |                     1 |            622 |    1007.2 |     0.00056082042995327217
 GLOBAL    |      204445 | Fernando Mineiro                    | RN       | PT            |  1690455.85 |             584 |                     0 |            703 |     946.3 |     0.00055978983420359662
 GLOBAL    |      220583 | Delegado Fabio Costa                | AL       | PP            |  1707218.65 |             559 |                     0 |           1144 |     952.9 |     0.00055815931954585899
 GLOBAL    |      204351 | Dr. Luiz Ovando                     | MS       | PP            |  1667317.08 |             565 |                     0 |            821 |     929.6 |     0.00055754242018560741
 GLOBAL    |       74554 | José Rocha                          | BA       | UNIAO         |  1420206.68 |             477 |                     0 |            758 |     791.3 |     0.00055717242507266618
 GLOBAL    |       73486 | Pompeo de Mattos                    | RS       | PDT           |  2163012.40 |             736 |                     1 |            612 |    1201.2 |     0.00055533662220336786
 GLOBAL    |      204573 | Otto Alencar Filho                  | BA       | PSD           |  1346690.52 |             438 |                     1 |            548 |     747.8 |     0.00055528719397237607
 GLOBAL    |       73531 | Ivan Valente                        | SP       | PSOL          |  1341704.69 |             457 |                     0 |            531 |     738.6 |     0.00055049371557313406
 GLOBAL    |      220578 | Josenildo                           | AP       | PDT           |  1848725.09 |             616 |                     0 |            891 |    1013.1 |     0.00054799927013485818
 GLOBAL    |      220536 | Zé Haroldo Cathedral                | RR       | UNIAO         |  1961762.41 |             612 |                     2 |            821 |    1072.1 |     0.00054649839069961586
 GLOBAL    |      204492 | Paulo Guedes                        | MG       | PT            |  1566229.39 |             525 |                     0 |            683 |     855.8 |     0.00054640782854930337
 GLOBAL    |      204525 | Rosana Valle                        | SP       | PL            |  1525764.62 |             481 |                     1 |            751 |     832.6 |     0.00054569360770732775
 GLOBAL    |      160559 | Alceu Moreira                       | RS       | MDB           |  1803379.52 |             570 |                     2 |            565 |     983.5 |     0.00054536496011665919
 GLOBAL    |      153423 | Renilce Nicodemos                   | PA       | MDB           |  1753789.66 |             552 |                     2 |            503 |     950.3 |     0.00054185517321387332
 GLOBAL    |      220684 | Tião Medeiros                       | PR       | PP            |  1748865.52 |             568 |                     1 |            586 |     946.6 |     0.00054126517400834799
 GLOBAL    |      160518 | Weliton Prado                       | MG       | PSD           |  1566468.95 |             455 |                     1 |           1287 |     847.2 |     0.00054083421187505823
 GLOBAL    |      191923 | Flávio Nogueira                     | PI       | PT            |  1905659.90 |             600 |                     1 |            925 |    1028.5 |     0.00053970805598627541
 GLOBAL    |      227800 | Duarte Gonçalves Jr                 | MG       | REPUBLICANOS  |    81944.51 |              25 |                     0 |             66 |      44.1 |     0.00053816906099017494
 GLOBAL    |      220590 | Coronel Ulysses                     | AC       | UNIAO         |  2016100.81 |             638 |                     2 |            548 |    1083.8 |     0.00053757232506642364
 GLOBAL    |       74060 | Daniel Almeida                      | BA       | PCDOB         |  1825392.37 |             607 |                     0 |            648 |     975.3 |     0.00053429608670929199
 GLOBAL    |       74044 | Wilson Santiago                     | PB       | REPUBLICANOS  |  1824094.94 |             572 |                     2 |            414 |     971.4 |     0.00053253807063353841
 GLOBAL    |      220608 | Cristiane Lopes                     | RO       | PODE          |  1922526.51 |             604 |                     1 |            799 |    1021.9 |     0.00053154013465333178
 GLOBAL    |       74784 | Luiza Erundina                      | SP       | PSOL          |  1415757.33 |             423 |                     2 |            459 |     752.4 |     0.00053144701006068604
 GLOBAL    |      220526 | Gilvan da Federal                   | ES       | PL            |  1324486.69 |             409 |                     1 |            528 |     702.3 |     0.00053024315404785230
 GLOBAL    |      178963 | Covatti Filho                       | RS       | PP            |  1739144.52 |             555 |                     1 |            456 |     914.1 |     0.00052560324313933381
 GLOBAL    |      160673 | Giovani Cherini                     | RS       | PL            |  1798021.54 |             522 |                     3 |            449 |     935.9 |     0.00052051656733767494
 GLOBAL    |      221378 | Reginete Bispo                      | RS       | PT            |  1115453.49 |             335 |                     1 |            421 |     580.6 |     0.00052050578998143616
 GLOBAL    |      178964 | Heitor Schuch                       | RS       | PSD           |  1851400.68 |             500 |                     4 |            668 |     960.8 |     0.00051895843529667495
 GLOBAL    |      220602 | Dimas Gadelha                       | RJ       | PT            |  1410443.41 |             446 |                     0 |            620 |     731.0 |     0.00051827673114513683
 GLOBAL    |      220670 | Iza Arruda                          | PE       | MDB           |  1633391.01 |             416 |                     4 |            742 |     842.2 |     0.00051561444555765003
 GLOBAL    |       74283 | Vicentinho                          | SP       | PT            |  1401545.11 |             428 |                     1 |            400 |     718.0 |     0.00051229175206497635
 GLOBAL    |      220527 | Jack Rocha                          | ES       | PT            |  1541767.45 |             479 |                     0 |            710 |     789.5 |     0.00051207463226701277
 GLOBAL    |       62881 | Danilo Forte                        | CE       | PP            |  1774453.03 |             547 |                     0 |            867 |     907.2 |     0.00051125613620778680
 GLOBAL    |      220706 | Padovani                            | PR       | PP            |  1502578.97 |             457 |                     1 |            458 |     767.3 |     0.00051065535676970110
 GLOBAL    |      220683 | Beto Richa                          | PR       | PSDB          |  1537473.78 |             488 |                     0 |            520 |     784.0 |     0.00050992739531467002
 GLOBAL    |      220638 | Antonio Carlos Rodrigues            | SP       | PODE          |  1294510.01 |             363 |                     1 |            781 |     658.6 |     0.00050876392991352767
 GLOBAL    |      229432 | Luiz Fernando Vampiro               | SC       | MDB           |   564787.21 |             175 |                     0 |            227 |     285.2 |     0.00050496894219683197
 GLOBAL    |      220662 | Lucas Ramos                         | PE       | PSB           |  1869056.30 |             503 |                     3 |            807 |     943.2 |     0.00050463969437410740
 GLOBAL    |      220626 | Rafael Simoes                       | MG       | UNIAO         |  1675669.03 |             450 |                     2 |            921 |     839.1 |     0.00050075521178546816
 GLOBAL    |      171139 | Loreny                              | SP       | SOLIDARIEDADE |    64801.73 |              19 |                     0 |             39 |      32.4 |     0.00049998665159093746
 GLOBAL    |      220633 | Ricardo Salles                      | SP       | NOVO          |  1750866.69 |             552 |                     0 |            466 |     874.6 |     0.00049952403857771719
 GLOBAL    |      160538 | Bohn Gass                           | RS       | PT            |  1814799.35 |             503 |                     2 |            655 |     892.0 |     0.00049151439248642006
 GLOBAL    |      152605 | Glauber Braga                       | RJ       | PSOL          |  1207506.91 |             345 |                     0 |            757 |     593.2 |     0.00049126012868944990
 GLOBAL    |      220545 | Filipe Martins                      | TO       | PL            |  1664298.79 |             472 |                     1 |            698 |     813.8 |     0.00048897469906830852
 GLOBAL    |      220612 | Bebeto                              | RJ       | PP            |  1703847.58 |             480 |                     0 |           1085 |     828.5 |     0.00048625241466727910
 GLOBAL    |      204550 | Júnior Mano                         | CE       | PSB           |  1542822.70 |             473 |                     0 |            396 |     749.1 |     0.00048553861697782901
 GLOBAL    |      188097 | Merlong Solano                      | PI       | PT            |  1882715.12 |             521 |                     2 |            582 |     911.7 |     0.00048424745215834884
