uriproposicao;codtema;tema;relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613674;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613674;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613674;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613674;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613675;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613675;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613676;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613676;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613677;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613677;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613678;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613678;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613679;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613679;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613679;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613679;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613680;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613680;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613680;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613680;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613681;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613681;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613681;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613681;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613682;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613682;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613682;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613682;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613684;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613684;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613684;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613684;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613685;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613685;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613685;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613685;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613687;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613687;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613687;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613687;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613688;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613688;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613688;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613688;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613704;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613704;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613705;54;Energia, Recursos Hídricos e Minerais;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613705;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613702;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613702;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613702;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613707;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613707;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613707;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613709;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613709;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613710;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613710;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613710;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613712;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613716;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613716;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613716;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613723;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613727;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613727;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613729;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613729;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613733;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613733;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613738;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613738;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613740;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613740;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613744;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613744;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613749;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613749;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613749;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613761;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613761;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613763;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613763;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613780;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613798;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613798;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613798;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613799;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613799;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613800;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613800;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613804;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613804;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613804;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613807;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613807;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613808;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613808;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613808;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613811;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613811;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613812;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613812;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613813;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613813;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613813;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613813;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613814;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613814;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613814;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613817;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613817;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613821;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613821;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613828;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613828;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613828;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613828;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613829;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613829;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613829;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613830;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613830;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613837;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613837;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613837;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613837;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613838;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613838;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613849;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613849;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613849;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613849;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613853;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613853;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613855;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613856;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613857;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613857;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613860;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613860;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613862;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613862;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613854;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613858;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613858;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613859;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613859;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613861;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613861;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613863;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613863;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613864;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613864;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613866;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613866;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613867;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613867;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613868;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613868;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613868;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613869;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613869;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613870;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613870;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613871;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613871;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613871;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613872;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613872;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613872;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613873;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613873;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613874;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613875;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613876;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613852;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613852;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613852;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613852;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613878;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613878;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613879;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613879;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613879;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613879;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613879;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613882;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613882;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613882;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613899;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613899;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613906;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613906;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613906;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613916;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2613916;67;Direito e Defesa do Consumidor;0
