idproposicao;uriproposicao;idautor;nomeautor;tipoautor;ordemassinatura;pesoautoria
2619028;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619028;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2619027;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619027;220591;Meire Serafim;Deputado(a);1;1
2619026;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619026;204450;Doutor Luizinho;Deputado(a);1;1
2619026;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619026;204412;Dr. Zacharias Calil;Deputado(a);2;1
2619025;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619025;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2619024;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619024;74043;Wellington Roberto;Deputado(a);1;1
2619023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619023;220559;Julia Zanatta;Deputado(a);1;1
2619022;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619022;220559;Julia Zanatta;Deputado(a);1;1
2619021;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619021;220559;Julia Zanatta;Deputado(a);1;1
2619020;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619020;220559;Julia Zanatta;Deputado(a);1;1
2619019;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619019;220559;Julia Zanatta;Deputado(a);1;1
2619018;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619018;220559;Julia Zanatta;Deputado(a);1;1
2619017;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619017;74784;Luiza Erundina;Deputado(a);1;1
2619016;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619016;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2619015;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619015;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2619014;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619014;204572;Capitão Alberto Neto;Deputado(a);1;1
2619013;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619013;204572;Capitão Alberto Neto;Deputado(a);1;1
2619012;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619012;204572;Capitão Alberto Neto;Deputado(a);1;1
2619011;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619011;204572;Capitão Alberto Neto;Deputado(a);1;1
2619010;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619010;204572;Capitão Alberto Neto;Deputado(a);1;1
2619009;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619009;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2619008;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619008;;Senado Federal;Órgão do Poder Legislativo;1;1
2619007;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619007;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2619006;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619006;204572;Capitão Alberto Neto;Deputado(a);1;1
2619005;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619005;;Senado Federal;Órgão do Poder Legislativo;1;1
2619004;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619004;74856;Laura Carneiro;Deputado(a);1;1
2619003;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619003;204572;Capitão Alberto Neto;Deputado(a);1;1
2619002;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619002;;Senado Federal;Órgão do Poder Legislativo;1;1
2619001;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619001;;Senado Federal;Órgão do Poder Legislativo;1;1
2619000;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619000;204572;Capitão Alberto Neto;Deputado(a);1;1
2618999;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618999;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618998;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618998;204572;Capitão Alberto Neto;Deputado(a);1;1
2618997;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618997;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618996;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618996;178947;Sóstenes Cavalcante;Deputado(a);1;1
2618995;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618995;204572;Capitão Alberto Neto;Deputado(a);1;1
2618994;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618994;178947;Sóstenes Cavalcante;Deputado(a);1;1
2618993;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618993;204572;Capitão Alberto Neto;Deputado(a);1;1
2618992;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618992;204572;Capitão Alberto Neto;Deputado(a);1;1
2618991;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618991;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618990;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618990;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618989;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618989;220668;Maria Arraes;Deputado(a);1;1
2618988;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618988;220632;Ana Pimentel;Deputado(a);1;1
2618987;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618987;220592;Zezinho Barbary;Deputado(a);1;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;220574;Cabo Gilberto Silva;Deputado(a);1;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;220665;Clarissa Tércio;Deputado(a);2;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;220690;Capitão Alden;Deputado(a);6;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;220673;Delegado Caveira;Deputado(a);8;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;220576;Alfredo Gaspar;Deputado(a);9;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;220655;Mario Frias;Deputado(a);10;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;178871;Evair Vieira de Melo;Deputado(a);4;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;178929;Diego Garcia;Deputado(a);7;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;204526;Luiz Philippe de Orleans e Bragança;Deputado(a);5;1
2618986;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618986;204388;Bibo Nunes;Deputado(a);3;1
2618985;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618985;220559;Julia Zanatta;Deputado(a);1;1
2618984;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618984;204494;Fred Costa;Deputado(a);1;1
2618983;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618983;204491;Gilberto Abramo;Deputado(a);1;1
2618982;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618982;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618981;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618981;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618980;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618980;220645;Erika Hilton;Deputado(a);1;1
2618979;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618979;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618978;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618978;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618977;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618977;;Comissão de Direitos Humanos, Minorias e Igualdade Racial;COMISSÃO PERMANENTE;1;1
2618976;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618976;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618975;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618975;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618974;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618974;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618973;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618973;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618972;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618972;220591;Meire Serafim;Deputado(a);1;1
2618971;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618971;204491;Gilberto Abramo;Deputado(a);1;1
2618970;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618970;204372;Julio Cesar Ribeiro;Deputado(a);1;1
2618969;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618969;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618968;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618968;220559;Julia Zanatta;Deputado(a);1;1
2618967;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618967;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618966;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618966;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618965;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618965;178972;Alex Manente;Deputado(a);1;1
2618964;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618964;74156;Leonardo Monteiro;Deputado(a);1;1
2618963;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618963;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618962;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618962;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618961;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618961;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618960;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618960;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618959;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618959;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618958;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618958;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618957;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618957;74156;Leonardo Monteiro;Deputado(a);1;1
2618956;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618956;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618955;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618955;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618954;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618954;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618953;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618953;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618952;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618952;220654;Delegado Paulo Bilynskyj;Deputado(a);1;1
2618951;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618951;122974;Pedro Lucas Fernandes;Deputado(a);1;1
2618950;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618950;220687;Márcio Honaiser;Deputado(a);1;1
2618949;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618949;178947;Sóstenes Cavalcante;Deputado(a);1;1
2618948;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618948;160575;Erika Kokay;Deputado(a);1;1
2618947;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618947;204407;Fernanda Melchionna;Deputado(a);1;1
2618946;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618946;204462;Chris Tonietto;Deputado(a);1;1
2618945;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618945;220652;Delegado Palumbo;Deputado(a);1;1
2618945;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618945;220618;Sargento Portugal;Deputado(a);2;1
2618944;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618944;74374;Geraldo Resende;Deputado(a);1;1
2618943;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618943;204462;Chris Tonietto;Deputado(a);1;1
2618942;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618942;204360;Silvia Cristina;Deputado(a);1;1
2618941;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618941;74158;Mário Heringer;Deputado(a);1;1
2618940;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618940;178986;Nilto Tatto;Deputado(a);1;1
2618939;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618939;160673;Giovani Cherini;Deputado(a);1;1
2618938;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618938;;CONGRESSO NACIONAL;Plenário Virtual CN;1;1
2618937;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618937;;CONGRESSO NACIONAL;Plenário Virtual CN;1;1
2618936;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618936;;CONGRESSO NACIONAL;Plenário Virtual CN;1;1
2618935;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618935;;CONGRESSO NACIONAL;Plenário Virtual CN;1;1
2618934;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618934;;CONGRESSO NACIONAL;Plenário Virtual CN;1;1
2618933;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618933;160527;Aguinaldo Ribeiro;Deputado(a);1;1
2618932;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618932;156190;Marcel van Hattem;Deputado(a);1;1
2618932;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618932;204365;Gilson Marques;Deputado(a);2;1
2618932;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618932;204455;Luiz Lima;Deputado(a);4;1
2618932;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618932;204528;Adriana Ventura;Deputado(a);3;1
2618931;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618931;220558;Zé Trovão;Deputado(a);1;1
2618930;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618930;204501;Alencar Santana;Deputado(a);1;1
2618929;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618929;107283;Gleisi Hoffmann;Deputado(a);1;1
2618928;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618928;204407;Fernanda Melchionna;Deputado(a);1;1
2618927;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618927;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618926;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618926;204572;Capitão Alberto Neto;Deputado(a);1;1
2618925;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618925;74398;Maria do Rosário;Deputado(a);1;1
2618924;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618924;160758;Domingos Sávio;Deputado(a);1;1
2618923;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618923;178873;Helder Salomão;Deputado(a);1;1
2618922;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618922;74160;Patrus Ananias;Deputado(a);1;1
2618921;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618921;74554;José Rocha;Deputado(a);1;1
2618920;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618920;141516;Paulo Abi-Ackel;Deputado(a);1;1
2618919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618919;204464;Talíria Petrone;Deputado(a);2;1
2618919;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618919;204535;Sâmia Bomfim;Deputado(a);1;1
2618918;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618918;220658;Luiz Gastão;Deputado(a);1;1
2618917;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618917;204464;Talíria Petrone;Deputado(a);2;1
2618917;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618917;204535;Sâmia Bomfim;Deputado(a);1;1
2618916;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618916;74262;Carlos Sampaio;Deputado(a);1;1
2618915;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618915;204557;Sidney Leite;Deputado(a);1;1
2618914;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618914;204464;Talíria Petrone;Deputado(a);2;1
2618914;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618914;204535;Sâmia Bomfim;Deputado(a);1;1
2618913;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618913;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618912;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618912;204464;Talíria Petrone;Deputado(a);2;1
2618912;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618912;204535;Sâmia Bomfim;Deputado(a);1;1
2618911;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618911;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618910;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618910;160601;Pr. Marco Feliciano;Deputado(a);1;1
2618909;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618909;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618908;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618908;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618907;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618907;204464;Talíria Petrone;Deputado(a);2;1
2618907;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618907;204535;Sâmia Bomfim;Deputado(a);1;1
2618906;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618906;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618905;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618905;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618904;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618904;204404;Lucas Redecker;Deputado(a);1;1
2618903;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618903;160548;Jonas Donizette;Deputado(a);1;1
2618902;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618902;220696;Ivoneide Caetano;Deputado(a);1;1
2618901;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618901;178887;Rubens Pereira Júnior;Deputado(a);1;1
2618900;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618900;220543;Ricardo Ayres;Deputado(a);1;1
2618899;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618899;178873;Helder Salomão;Deputado(a);1;1
2618898;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618898;178873;Helder Salomão;Deputado(a);1;1
2618897;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618897;204374;Bia Kicis;Deputado(a);1;1
2618896;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618896;204450;Doutor Luizinho;Deputado(a);1;1
2618895;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618895;204462;Chris Tonietto;Deputado(a);1;1
2618894;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618894;204374;Bia Kicis;Deputado(a);1;1
2618893;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618893;220595;Coronel Fernanda;Deputado(a);1;1
2618892;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618892;204374;Bia Kicis;Deputado(a);1;1
2618891;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618891;133439;André Figueiredo;Deputado(a);1;1
2618890;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618890;204374;Bia Kicis;Deputado(a);1;1
2618889;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618889;204374;Bia Kicis;Deputado(a);1;1
2618888;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618888;204460;Carlos Jordy;Deputado(a);1;1
2618887;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618887;204464;Talíria Petrone;Deputado(a);2;1
2618887;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618887;204535;Sâmia Bomfim;Deputado(a);1;1
2618886;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618886;204464;Talíria Petrone;Deputado(a);2;1
2618886;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618886;204535;Sâmia Bomfim;Deputado(a);1;1
2618885;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618885;220618;Sargento Portugal;Deputado(a);1;1
2618884;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618884;204374;Bia Kicis;Deputado(a);1;1
2618883;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618883;204462;Chris Tonietto;Deputado(a);1;1
2618882;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618882;178873;Helder Salomão;Deputado(a);1;1
2618881;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618881;178873;Helder Salomão;Deputado(a);1;1
2618880;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618880;204374;Bia Kicis;Deputado(a);1;1
2618879;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618879;220626;Rafael Simoes;Deputado(a);1;1
