id_votacao;id_proposicao;uri_proposicao;titulo_proposicao;ementa_proposicao;sigla_tipo_proposicao;numero_proposicao;ano_proposicao
2535331-33;2591857;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2591857;PRL 1 CCJC => PDL 446/2025;Parecer do Relator, Dep. Toninho Wandscheer (PP-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535331-33;2595540;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595540;PAR 1 CCJC => PDL 446/2025;Parecer da Comissão (CCJC) ao PDL 446/2025;PAR;1;
2535331-33;2604977;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604977;RDF 1 CCJC => PDL 446/2025;Redação Final ao PDL 446/2025;RDF;1;
2535340-22;2598633;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598633;PRL 1 CCJC => PDL 454/2025;Parecer do Relator, Dep. Fabio Schiochet (UNIÃO-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535341-22;2598630;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598630;PRL 1 CCJC => PDL 455/2025;Parecer do Relator, Dep. Fabio Schiochet (UNIÃO-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535342-33;2596162;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2596162;PRL 1 CCJC => PDL 456/2025;Parecer da Relatora, Dep. Julia Zanatta (PL-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535342-33;2598172;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598172;PAR 1 CCJC => PDL 456/2025;Parecer da Comissão (CCJC) ao PDL 456/2025;PAR;1;
2535342-33;2603867;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603867;RDF 1 CCJC => PDL 456/2025;Redação Final ao PDL 456/2025;RDF;1;
2535343-32;2593419;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593419;PRL 1 CCJC => PDL 457/2025;Parecer do Relator, Dep. Diego Garcia (REPUBLIC-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535343-32;2598173;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598173;PAR 1 CCJC => PDL 457/2025;Parecer da Comissão (CCJC) ao PDL 457/2025;PAR;1;
2535343-32;2604917;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604917;RDF 1 CCJC => PDL 457/2025;Redação Final ao PDL 457/2025;RDF;1;
2535349-32;2594278;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594278;PRL 1 CCJC => PDL 462/2025;Parecer do Relator, Dep. Dilceu Sperafico (PP-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535349-32;2598175;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598175;PAR 1 CCJC => PDL 462/2025;Parecer da Comissão (CCJC) ao PDL 462/2025;PAR;1;
2535349-32;2604643;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604643;RDF 1 CCJC => PDL 462/2025;Redação Final ao PDL 462/2025;RDF;1;
2535350-32;2592574;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2592574;PRL 1 CCJC => PDL 463/2025;Parecer do Relator, Dep. Pedro Lupion (REPUBLIC-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535350-32;2595547;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595547;PAR 1 CCJC => PDL 463/2025;Parecer da Comissão (CCJC) ao PDL 463/2025;PAR;1;
2535350-32;2604964;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604964;RDF 1 CCJC => PDL 463/2025;Redação Final ao PDL 463/2025;RDF;1;
2535357-32;2592737;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2592737;PRL 1 CCJC => PDL 470/2025;Parecer da Relatora, Dep. Maria Arraes (SOLIDARI-PE), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535357-32;2595550;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595550;PAR 1 CCJC => PDL 470/2025;Parecer da Comissão (CCJC) ao PDL 470/2025;PAR;1;
2535357-32;2603641;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603641;RDF 1 CCJC => PDL 470/2025;Redação Final ao PDL 470/2025;RDF;1;
2535360-32;2589434;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2589434;PRL 1 CCJC => PDL 473/2025;Parecer do Relator, Dep. Ricardo Ayres (REPUBLIC-TO), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535360-32;2595563;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595563;PAR 1 CCJC => PDL 473/2025;Parecer da Comissão (CCJC) ao PDL 473/2025;PAR;1;
2535360-32;2603640;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603640;RDF 1 CCJC => PDL 473/2025;Redação Final ao PDL 473/2025;RDF;1;
2535366-32;2594406;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594406;PRL 1 CCJC => PDL 479/2025;Parecer do Relator, Dep. Nilto Tatto (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535366-32;2598177;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598177;PAR 1 CCJC => PDL 479/2025;Parecer da Comissão (CCJC) ao PDL 479/2025;PAR;1;
2535366-32;2604644;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604644;RDF 1 CCJC => PDL 479/2025;Redação Final ao PDL 479/2025;RDF;1;
2535373-32;2596167;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2596167;PRL 1 CCJC => PDL 486/2025;Parecer da Relatora, Dep. Julia Zanatta (PL-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535373-32;2598178;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598178;PAR 1 CCJC => PDL 486/2025;Parecer da Comissão (CCJC) ao PDL 486/2025;PAR;1;
2535373-32;2603868;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603868;RDF 1 CCJC => PDL 486/2025;Redação Final ao PDL 486/2025;RDF;1;
2535374-32;2596168;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2596168;PRL 1 CCJC => PDL 487/2025;Parecer da Relatora, Dep. Julia Zanatta (PL-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535374-32;2598334;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598334;PAR 1 CCJC => PDL 487/2025;Parecer da Comissão (CCJC) ao PDL 487/2025;PAR;1;
2535374-32;2603869;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603869;RDF 1 CCJC => PDL 487/2025;Redação Final ao PDL 487/2025;RDF;1;
2535375-32;2592715;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2592715;PRL 1 CCJC => PDL 488/2025;Parecer do Relator, Dep. Fabio Schiochet (UNIÃO-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535375-32;2595565;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595565;PAR 1 CCJC => PDL 488/2025;Parecer da Comissão (CCJC) ao PDL 488/2025;PAR;1;
2535375-32;2605008;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2605008;RDF 1 CCJC => PDL 488/2025;Redação Final ao PDL 488/2025;RDF;1;
2535377-32;2594124;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594124;PRL 1 CCJC => PDL 490/2025;Parecer do Relator, Dep. Flávio Nogueira (PT-PI), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535377-32;2598337;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598337;PAR 1 CCJC => PDL 490/2025;Parecer da Comissão (CCJC) ao PDL 490/2025;PAR;1;
2535377-32;2603894;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603894;RDF 1 CCJC => PDL 490/2025;Redação Final ao PDL 490/2025;RDF;1;
2535382-32;2594140;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594140;PRL 1 CCJC => PDL 495/2025;Parecer do Relator, Dep. Daniel Freitas (PL-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535382-32;2598339;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598339;PAR 1 CCJC => PDL 495/2025;Parecer da Comissão (CCJC) ao PDL 495/2025;PAR;1;
2535382-32;2604645;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604645;RDF 1 CCJC => PDL 495/2025;Redação Final ao PDL 495/2025;RDF;1;
2535384-32;2596166;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2596166;PRL 1 CCJC => PDL 497/2025;Parecer da Relatora, Dep. Julia Zanatta (PL-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535384-32;2598344;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598344;PAR 1 CCJC => PDL 497/2025;Parecer da Comissão (CCJC) ao PDL 497/2025;PAR;1;
2535384-32;2603870;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603870;RDF 1 CCJC => PDL 497/2025;Redação Final ao PDL 497/2025;RDF;1;
2535385-32;2589584;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2589584;PRL 1 CCJC => PDL 498/2025;Parecer do Relator, Dep. Toninho Wandscheer (PP-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2535385-32;2595567;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595567;PAR 1 CCJC => PDL 498/2025;Parecer da Comissão (CCJC) ao PDL 498/2025;PAR;1;
2535385-32;2604979;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604979;RDF 1 CCJC => PDL 498/2025;Redação Final ao PDL 498/2025;RDF;1;
2547253-37;2594126;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594126;PRL 1 CCJC => PDL 549/2025;Parecer do Relator, Dep. Flávio Nogueira (PT-PI), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547253-37;2598345;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598345;PAR 1 CCJC => PDL 549/2025;Parecer da Comissão (CCJC) ao PDL 549/2025;PAR;1;
2547253-37;2603896;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603896;RDF 1 CCJC => PDL 549/2025;Redação Final ao PDL 549/2025;RDF;1;
2547255-37;2593415;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593415;PRL 1 CCJC => PDL 551/2025;Parecer do Relator, Dep. Flávio Nogueira (PT-PI), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547255-37;2598349;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598349;PAR 1 CCJC => PDL 551/2025;Parecer da Comissão (CCJC) ao PDL 551/2025;PAR;1;
2547255-37;2604648;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604648;RDF 1 CCJC => PDL 551/2025;Redação Final ao PDL 551/2025;RDF;1;
2547257-37;2590099;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2590099;PRL 1 CCJC => PDL 552/2025;Parecer do Relator, Dep. Roberto Duarte (REPUBLIC-AC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547257-37;2595571;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595571;PAR 1 CCJC => PDL 552/2025;Parecer da Comissão (CCJC) ao PDL 552/2025;PAR;1;
2547257-37;2603862;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603862;RDF 1 CCJC => PDL 552/2025;Redação Final ao PDL 552/2025;RDF;1;
2547261-38;2593846;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593846;PRL 1 CCJC => PDL 555/2025;Parecer da Relatora, Dep. Caroline de Toni (PL-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547261-38;2598382;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598382;PAR 1 CCJC => PDL 555/2025;Parecer da Comissão (CCJC) ao PDL 555/2025;PAR;1;
2547261-38;2603886;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603886;RDF 1 CCJC => PDL 555/2025;Redação Final ao PDL 555/2025;RDF;1;
2547272-40;2594410;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594410;PRL 1 CCJC => PDL 565/2025;Parecer do Relator, Dep. Nilto Tatto (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547272-40;2598384;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598384;PAR 1 CCJC => PDL 565/2025;Parecer da Comissão (CCJC) ao PDL 565/2025;PAR;1;
2547272-40;2604650;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604650;RDF 1 CCJC => PDL 565/2025;Redação Final ao PDL 565/2025;RDF;1;
2547278-37;2595735;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595735;PRL 1 CCJC => PDL 570/2025;Parecer do Relator, Dep. Diego Garcia (REPUBLIC-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547278-37;2598386;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598386;PAR 1 CCJC => PDL 570/2025;Parecer da Comissão (CCJC) ao PDL 570/2025;PAR;1;
2547278-37;2604907;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604907;RDF 1 CCJC => PDL 570/2025;Redação Final ao PDL 570/2025;RDF;1;
2547279-37;2594392;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594392;PRL 1 CCJC => PDL 571/2025;Parecer do Relator, Dep. José Medeiros (PL-MT), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547279-37;2598390;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598390;PAR 1 CCJC => PDL 571/2025;Parecer da Comissão (CCJC) ao PDL 571/2025;PAR;1;
2547279-37;2604676;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604676;RDF 1 CCJC => PDL 571/2025;Redação Final ao PDL 571/2025;RDF;1;
2547281-37;2594429;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594429;PRL 1 CCJC => PDL 573/2025;Parecer da Relatora, Dep. Alice Portugal (PCdoB-BA), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547281-37;2598395;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598395;PAR 1 CCJC => PDL 573/2025;Parecer da Comissão (CCJC) ao PDL 573/2025;PAR;1;
2547281-37;2604864;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604864;RDF 1 CCJC => PDL 573/2025;Redação Final ao PDL 573/2025;RDF;1;
2547288-37;2592716;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2592716;PRL 1 CCJC => PDL 580/2025;Parecer do Relator, Dep. Fabio Schiochet (UNIÃO-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547288-37;2595592;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595592;PAR 1 CCJC => PDL 580/2025;Parecer da Comissão (CCJC) ao PDL 580/2025;PAR;1;
2547288-37;2605009;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2605009;RDF 1 CCJC => PDL 580/2025;Redação Final ao PDL 580/2025;RDF;1;
2547291-37;2594129;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594129;PRL 1 CCJC => PDL 583/2025;Parecer do Relator, Dep. Daniel Freitas (PL-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547291-37;2598192;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598192;PAR 1 CCJC => PDL 583/2025;Parecer da Comissão (CCJC) ao PDL 583/2025;PAR;1;
2547291-37;2604651;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604651;RDF 1 CCJC => PDL 583/2025;Redação Final ao PDL 583/2025;RDF;1;
2547293-37;2594409;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594409;PRL 1 CCJC => PDL 585/2025;Parecer do Relator, Dep. Nilto Tatto (PT-SP), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547293-37;2598194;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598194;PAR 1 CCJC => PDL 585/2025;Parecer da Comissão (CCJC) ao PDL 585/2025;PAR;1;
2547293-37;2604652;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604652;RDF 1 CCJC => PDL 585/2025;Redação Final ao PDL 585/2025;RDF;1;
2547299-22;2602467;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602467;PRL 1 CCJC => PDL 591/2025;Parecer do Relator, Dep. Carlos Jordy (PL-RJ), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547300-37;2593426;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593426;PRL 1 CCJC => PDL 592/2025;Parecer do Relator, Dep. Waldemar Oliveira (AVANTE-PE), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547300-37;2598225;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598225;PAR 1 CCJC => PDL 592/2025;Parecer da Comissão (CCJC) ao PDL 592/2025;PAR;1;
2547300-37;2604653;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604653;RDF 1 CCJC => PDL 592/2025;Redação Final ao PDL 592/2025;RDF;1;
2547307-37;2593420;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593420;PRL 1 CCJC => PDL 599/2025;Parecer do Relator, Dep. Diego Garcia (REPUBLIC-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547307-37;2598227;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598227;PAR 1 CCJC => PDL 599/2025;Parecer da Comissão (CCJC) ao PDL 599/2025;PAR;1;
2547307-37;2604908;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604908;RDF 1 CCJC => PDL 599/2025;Redação Final ao PDL 599/2025;RDF;1;
2547314-38;2593793;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593793;PRL 1 CCJC => PDL 606/2025;Parecer do Relator, Dep. Pedro Lupion (REPUBLIC-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2547314-38;2598230;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598230;PAR 1 CCJC => PDL 606/2025;Parecer da Comissão (CCJC) ao PDL 606/2025;PAR;1;
2547314-38;2604965;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604965;RDF 1 CCJC => PDL 606/2025;Redação Final ao PDL 606/2025;RDF;1;
2549176-32;2593803;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593803;PRL 1 CCJC => PDL 613/2025;Parecer do Relator, Dep. Roberto Duarte (REPUBLIC-AC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2549176-32;2598231;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598231;PAR 1 CCJC => PDL 613/2025;Parecer da Comissão (CCJC) ao PDL 613/2025;PAR;1;
2549176-32;2603863;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603863;RDF 1 CCJC => PDL 613/2025;Redação Final ao PDL 613/2025;RDF;1;
2550984-17;2602732;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602732;PRL 1 CCJC => PDL 619/2025;Parecer do Relator, Dep. Delegado da Cunha (PP-SP), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2550992-32;2593624;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593624;PRL 1 CCJC => PDL 627/2025;Parecer do Relator, Dep. Cleber Verde (MDB-MA), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2550992-32;2598258;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598258;PAR 1 CCJC => PDL 627/2025;Parecer da Comissão (CCJC) ao PDL 627/2025;PAR;1;
2550992-32;2603890;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2603890;RDF 1 CCJC => PDL 627/2025;Redação Final ao PDL 627/2025;RDF;1;
2551000-17;2604978;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604978;PRL 1 CCJC => PDL 634/2025;Parecer do Relator, Dep. Pr. Marco Feliciano (PL-SP), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2560577-32;2593626;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593626;PRL 1 CCJC => PDL 679/2025;Parecer do Relator, Dep. Flávio Nogueira (PT-PI), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2560577-32;2598275;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598275;PAR 1 CCJC => PDL 679/2025;Parecer da Comissão (CCJC) ao PDL 679/2025;PAR;1;
2560577-32;2604654;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604654;RDF 1 CCJC => PDL 679/2025;Redação Final ao PDL 679/2025;RDF;1;
2565001-32;2595959;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2595959;PRL 1 CCJC => PDL 719/2025;Parecer do Relator, Dep. Flávio Nogueira (PT-PI), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2565001-32;2598281;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598281;PAR 1 CCJC => PDL 719/2025;Parecer da Comissão (CCJC) ao PDL 719/2025;PAR;1;
2565001-32;2604656;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604656;RDF 1 CCJC => PDL 719/2025;Redação Final ao PDL 719/2025;RDF;1;
2566852-19;2604812;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604812;PRL 1 CCJC => PDL 796/2025;Parecer do Relator, Dep. Fabio Schiochet (UNIÃO-SC), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2572833-32;2583956;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2583956;PRL 1 CCJC => PDL 838/2025;Parecer do Relator, Dep. Afonso Motta (PDT-RS), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2572833-32;2587318;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2587318;PAR 1 CCJC => PDL 838/2025;Parecer da Comissão (CCJC) ao PDL 838/2025;PAR;1;
2572833-32;2604983;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604983;RDF 1 CCJC => PDL 838/2025;Redação Final ao PDL 838/2025;RDF;1;
2575450-32;2593627;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2593627;PRL 1 CCJC => PDL 859/2025;Parecer do Relator, Dep. Flávio Nogueira (PT-PI), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
2575450-32;2598285;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2598285;PAR 1 CCJC => PDL 859/2025;Parecer da Comissão (CCJC) ao PDL 859/2025;PAR;1;
2575450-32;2604657;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604657;RDF 1 CCJC => PDL 859/2025;Redação Final ao PDL 859/2025;RDF;1;
2575489-17;2604161;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604161;PRL 1 CCJC => PDL 887/2025;Parecer do Relator, Dep. Toninho Wandscheer (PP-PR), pela constitucionalidade, juridicidade e técnica legislativa.;PRL;1;
