 ano_dados | id_deputado |                        nome                         |         eixo_maior          | votos_sim | votos_nao | abstencoes | votos_total 
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Ambiental e energetico      |         5 |         1 |          0 |           6
      2023 |      204479 | ANTONIO CARLOS NICOLETTI                            | Cultura e sociedade         |         3 |         2 |          0 |           5
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Cultura e sociedade         |         2 |         1 |          0 |           3
      2023 |      204479 | ANTONIO CARLOS NICOLETTI                            | Economico                   |        27 |        19 |          0 |          46
      2024 |      204479 | ANTONIO CARLOS NICOLETTI                            | Economico                   |         1 |         1 |          0 |           2
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Economico                   |         7 |         2 |          0 |           9
      2023 |      204479 | ANTONIO CARLOS NICOLETTI                            | Infraestrutura e tecnologia |         8 |         4 |          0 |          12
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      204479 | ANTONIO CARLOS NICOLETTI                            | Institucional e juridico    |        16 |        20 |          0 |          36
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Institucional e juridico    |         2 |         2 |          0 |           4
      2023 |      204479 | ANTONIO CARLOS NICOLETTI                            | Internacional               |         7 |         1 |          0 |           8
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Internacional               |         1 |         2 |          0 |           3
      2023 |      204479 | ANTONIO CARLOS NICOLETTI                            | Seguranca                   |         1 |         1 |          0 |           2
      2024 |      204479 | ANTONIO CARLOS NICOLETTI                            | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Seguranca                   |         0 |         2 |          0 |           2
      2023 |      204479 | ANTONIO CARLOS NICOLETTI                            | Social                      |         6 |         8 |          0 |          14
      2026 |      204479 | ANTONIO CARLOS NICOLETTI                            | Social                      |         1 |         2 |          0 |           3
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Ambiental e energetico      |         1 |         2 |          0 |           3
      2024 |      220638 | ANTONIO CARLOS RODRIGUES                            | Ambiental e energetico      |         1 |         1 |          0 |           2
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Ambiental e energetico      |         2 |         4 |          0 |           6
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Cultura e sociedade         |         5 |         3 |          0 |           9
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Cultura e sociedade         |         3 |         1 |          0 |           4
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Economico                   |        32 |        17 |          1 |          61
      2024 |      220638 | ANTONIO CARLOS RODRIGUES                            | Economico                   |         1 |         1 |          0 |           2
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Economico                   |         4 |         6 |          0 |          10
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Infraestrutura e tecnologia |         8 |         3 |          0 |          13
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Institucional e juridico    |        23 |        24 |          2 |          57
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Institucional e juridico    |         2 |         0 |          0 |           2
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Internacional               |         7 |         1 |          0 |           8
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Internacional               |         2 |         1 |          0 |           3
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Seguranca                   |         2 |         5 |          0 |           8
      2024 |      220638 | ANTONIO CARLOS RODRIGUES                            | Seguranca                   |         0 |         1 |          0 |           1
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Seguranca                   |         0 |         1 |          0 |           1
      2023 |      220638 | ANTONIO CARLOS RODRIGUES                            | Social                      |        13 |        16 |          1 |          39
      2026 |      220638 | ANTONIO CARLOS RODRIGUES                            | Social                      |         1 |         2 |          0 |           3
