Q13 complemento - ranking completo deputado x categoria de gasto
 id_deputado |                nome                 |                     descricao_despesa                     | qtd_lancamentos | gasto_total
      160561 | Missionário José Olimpio            | SERVIÇOS POSTAIS                                          |               1 |      225.60
      160561 | Missionário José Olimpio            | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               1 |      199.00
      178997 | Moses Rodrigues                     | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             159 |  1554500.00
      178997 | Moses Rodrigues                     | PASSAGEM AÉREA - SIGEPA                                   |             397 |   253407.16
      178997 | Moses Rodrigues                     | TELEFONIA                                                 |              72 |    23518.04
      178997 | Moses Rodrigues                     | COMBUSTÍVEIS E LUBRIFICANTES.                             |              64 |    16085.34
      178997 | Moses Rodrigues                     | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               3 |    10323.34
      178997 | Moses Rodrigues                     | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               3 |     4952.39
      178997 | Moses Rodrigues                     | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               4 |     2298.00
      220617 | Murillo Gouvea                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              85 |   672855.00
      220617 | Murillo Gouvea                      | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              32 |   314645.60
      220617 | Murillo Gouvea                      | PASSAGEM AÉREA - SIGEPA                                   |             690 |   312663.15
      220617 | Murillo Gouvea                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |             523 |   141206.47
      220617 | Murillo Gouvea                      | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              50 |    60725.77
      220617 | Murillo Gouvea                      | SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.  |               5 |    40287.70
      220617 | Murillo Gouvea                      | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              38 |    26479.75
      220617 | Murillo Gouvea                      | TELEFONIA                                                 |              64 |     3879.58
      220617 | Murillo Gouvea                      | PASSAGEM AÉREA - REEMBOLSO                                |               1 |     2271.96
      220584 | Murilo Galdino                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             146 |   956800.00
      220584 | Murilo Galdino                      | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              39 |   479000.00
      220584 | Murilo Galdino                      | PASSAGEM AÉREA - SIGEPA                                   |             267 |   157411.69
      220584 | Murilo Galdino                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |             497 |   145288.82
      220584 | Murilo Galdino                      | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              20 |    70235.18
      220584 | Murilo Galdino                      | PASSAGEM AÉREA - RPA                                      |               2 |     3647.57
      220584 | Murilo Galdino                      | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               2 |     1052.00
      220584 | Murilo Galdino                      | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              10 |      831.79
      220584 | Murilo Galdino                      | TELEFONIA                                                 |              32 |      146.45
      204453 | Natália Bonavides                   | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             401 |   565466.50
      204453 | Natália Bonavides                   | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             102 |   407118.45
      204453 | Natália Bonavides                   | PASSAGEM AÉREA - SIGEPA                                   |             462 |   377928.21
      204453 | Natália Bonavides                   | COMBUSTÍVEIS E LUBRIFICANTES.                             |             484 |   215104.23
      204453 | Natália Bonavides                   | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |             152 |   164812.36
      204453 | Natália Bonavides                   | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |            2076 |    43284.26
      204453 | Natália Bonavides                   | SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.  |              36 |    41894.39
      204453 | Natália Bonavides                   | TELEFONIA                                                 |             177 |    29337.45
      204453 | Natália Bonavides                   | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              24 |    23598.11
      204453 | Natália Bonavides                   | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |              16 |     1371.31
      204453 | Natália Bonavides                   | ASSINATURA DE PUBLICAÇÕES                                 |               3 |      449.40
      204453 | Natália Bonavides                   | PASSAGEM AÉREA - RPA                                      |               4 |      180.50
      228042 | Naumi Amorim                        | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               4 |    14000.00
      228042 | Naumi Amorim                        | PASSAGEM AÉREA - SIGEPA                                   |               7 |     4638.45
      228042 | Naumi Amorim                        | PASSAGEM AÉREA - REEMBOLSO                                |               1 |     2839.41
      228042 | Naumi Amorim                        | COMBUSTÍVEIS E LUBRIFICANTES.                             |               2 |      264.52
      228042 | Naumi Amorim                        | TELEFONIA                                                 |               1 |        0.31
      233218 | Nelinho Freitas                     | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               8 |   170000.00
      233218 | Nelinho Freitas                     | PASSAGEM AÉREA - SIGEPA                                   |               6 |     1872.60
      233218 | Nelinho Freitas                     | COMBUSTÍVEIS E LUBRIFICANTES.                             |               7 |     1090.10
      233218 | Nelinho Freitas                     | TELEFONIA                                                 |               4 |      127.29
      204449 | Nelson Barbudo                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              96 |   573135.39
      204449 | Nelson Barbudo                      | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              23 |   274191.00
      204449 | Nelson Barbudo                      | PASSAGEM AÉREA - SIGEPA                                   |             145 |    85973.74
      204449 | Nelson Barbudo                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |             295 |    84074.94
      204449 | Nelson Barbudo                      | PASSAGEM AÉREA - REEMBOLSO                                |               3 |     6234.40
      204449 | Nelson Barbudo                      | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              16 |     4262.05
      204449 | Nelson Barbudo                      | TELEFONIA                                                 |              36 |     2085.81
      204449 | Nelson Barbudo                      | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               7 |     1438.00
      204449 | Nelson Barbudo                      | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               7 |      120.92
      220622 | Nely Aquino                         | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             112 |   500283.68
      220622 | Nely Aquino                         | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              67 |   401408.26
      220622 | Nely Aquino                         | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              52 |   270501.17
      220622 | Nely Aquino                         | PASSAGEM AÉREA - SIGEPA                                   |             157 |   164723.59
      220622 | Nely Aquino                         | COMBUSTÍVEIS E LUBRIFICANTES.                             |             752 |   147708.33
      220622 | Nely Aquino                         | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              30 |     7813.47
      220622 | Nely Aquino                         | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              17 |     1654.85
      220622 | Nely Aquino                         | TELEFONIA                                                 |              32 |      117.69
      204415 | Nereu Crispim                       | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               1 |    30000.00
      204415 | Nereu Crispim                       | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               5 |     4620.31
      204415 | Nereu Crispim                       | PASSAGEM AÉREA - SIGEPA                                   |               2 |     2758.60
      204415 | Nereu Crispim                       | TELEFONIA                                                 |               2 |      699.60
      204415 | Nereu Crispim                       | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               1 |      299.00
      204415 | Nereu Crispim                       | COMBUSTÍVEIS E LUBRIFICANTES.                             |               1 |      100.00
      146307 | Neri Geller                         | PASSAGEM AÉREA - SIGEPA                                   |              16 |    18779.40
      146307 | Neri Geller                         | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               2 |    12713.00
      146307 | Neri Geller                         | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               2 |     1200.00
      146307 | Neri Geller                         | COMBUSTÍVEIS E LUBRIFICANTES.                             |               2 |      834.11
      146307 | Neri Geller                         | PASSAGEM AÉREA - RPA                                      |               1 |      288.04
      146307 | Neri Geller                         | TELEFONIA                                                 |               1 |        0.99
      220703 | Neto Carletto                       | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             130 |  1036298.24
      220703 | Neto Carletto                       | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              30 |   304721.19
      220703 | Neto Carletto                       | COMBUSTÍVEIS E LUBRIFICANTES.                             |             275 |   205006.30
      220703 | Neto Carletto                       | PASSAGEM AÉREA - SIGEPA                                   |             175 |   165292.72
      220703 | Neto Carletto                       | TELEFONIA                                                 |             108 |    18535.65
       74165 | Neucimar Fraga                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               2 |    22000.00
       74165 | Neucimar Fraga                      | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               1 |     5572.82
       74165 | Neucimar Fraga                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |              19 |     5326.42
       74165 | Neucimar Fraga                      | PASSAGEM AÉREA - SIGEPA                                   |               2 |     2745.86
       74165 | Neucimar Fraga                      | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               1 |      414.07
       74165 | Neucimar Fraga                      | TELEFONIA                                                 |               2 |      234.43
       74165 | Neucimar Fraga                      | SERVIÇOS POSTAIS                                          |               1 |       78.75
      229939 | Newton Bonin                        | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              10 |    91000.00
      229939 | Newton Bonin                        | PASSAGEM AÉREA - SIGEPA                                   |              21 |    23338.46
      229939 | Newton Bonin                        | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               5 |    23174.30
      229939 | Newton Bonin                        | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               4 |    21811.67
      229939 | Newton Bonin                        | COMBUSTÍVEIS E LUBRIFICANTES.                             |              41 |    10836.47
      229939 | Newton Bonin                        | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               4 |     1136.31
      229939 | Newton Bonin                        | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |               6 |      651.66
      229939 | Newton Bonin                        | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               2 |      102.20
      229939 | Newton Bonin                        | TELEFONIA                                                 |               4 |       18.10
      178896 | Newton Cardoso Jr                   | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              83 |   561730.00
      178896 | Newton Cardoso Jr                   | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              78 |   290294.87
      178896 | Newton Cardoso Jr                   | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              47 |   198826.93
      178896 | Newton Cardoso Jr                   | PASSAGEM AÉREA - SIGEPA                                   |             256 |   182947.03
      178896 | Newton Cardoso Jr                   | PASSAGEM AÉREA - REEMBOLSO                                |               5 |    46083.78
      178896 | Newton Cardoso Jr                   | COMBUSTÍVEIS E LUBRIFICANTES.                             |             255 |    44783.91
      178896 | Newton Cardoso Jr                   | PASSAGEM AÉREA - RPA                                      |               7 |    11497.61
      178896 | Newton Cardoso Jr                   | TELEFONIA                                                 |              52 |     5014.33
      178896 | Newton Cardoso Jr                   | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               6 |     2163.05
      178896 | Newton Cardoso Jr                   | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |               4 |      868.00
      178896 | Newton Cardoso Jr                   | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              48 |      465.30
      178896 | Newton Cardoso Jr                   | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |               5 |      379.26
      178896 | Newton Cardoso Jr                   | SERVIÇOS POSTAIS                                          |               3 |      191.61
      204384 | Ney Leprevost                       | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               2 |    32050.00
      204384 | Ney Leprevost                       | COMBUSTÍVEIS E LUBRIFICANTES.                             |               7 |     1956.35
      204384 | Ney Leprevost                       | SERVIÇOS POSTAIS                                          |               3 |      840.50
      204384 | Ney Leprevost                       | PASSAGEM AÉREA - SIGEPA                                   |              10 |      766.78
      204384 | Ney Leprevost                       | TELEFONIA                                                 |               1 |        2.15
      204479 | Nicoletti                           | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             115 |   981588.80
      204479 | Nicoletti                           | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              48 |   267468.97
      204479 | Nicoletti                           | COMBUSTÍVEIS E LUBRIFICANTES.                             |            1002 |   184521.05
      204479 | Nicoletti                           | SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.  |              21 |   182700.00
      204479 | Nicoletti                           | PASSAGEM AÉREA - SIGEPA                                   |             192 |   133811.19
      204479 | Nicoletti                           | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              53 |   120337.15
      204479 | Nicoletti                           | PASSAGEM AÉREA - RPA                                      |             159 |    36209.48
      204479 | Nicoletti                           | TELEFONIA                                                 |             109 |    18846.98
      204479 | Nicoletti                           | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               5 |     6106.16
      209787 | Nikolas Ferreira                    | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              88 |   406732.50
      209787 | Nikolas Ferreira                    | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             196 |   325786.03
      209787 | Nikolas Ferreira                    | PASSAGEM AÉREA - SIGEPA                                   |             278 |   202335.94
      209787 | Nikolas Ferreira                    | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              37 |   126110.00
      209787 | Nikolas Ferreira                    | COMBUSTÍVEIS E LUBRIFICANTES.                             |             419 |    84638.62
      209787 | Nikolas Ferreira                    | TELEFONIA                                                 |              49 |     4254.79
      209787 | Nikolas Ferreira                    | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               8 |     2796.15
      209787 | Nikolas Ferreira                    | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |               5 |     2053.32
      209787 | Nikolas Ferreira                    | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              44 |     1374.96
       74352 | Nilson Pinto                        | PASSAGEM AÉREA - SIGEPA                                   |               9 |     9697.68
       74352 | Nilson Pinto                        | SERVIÇOS POSTAIS                                          |               2 |     1054.61
       74352 | Nilson Pinto                        | TELEFONIA                                                 |               2 |      118.58
      178986 | Nilto Tatto                         | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             136 |   795792.97
      178986 | Nilto Tatto                         | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             188 |   277033.23
      178986 | Nilto Tatto                         | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              39 |   227656.21
      178986 | Nilto Tatto                         | COMBUSTÍVEIS E LUBRIFICANTES.                             |             507 |   113029.73
      178986 | Nilto Tatto                         | PASSAGEM AÉREA - SIGEPA                                   |             118 |   108055.01
      178986 | Nilto Tatto                         | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              82 |    35752.28
      178986 | Nilto Tatto                         | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |             679 |    31852.74
      178986 | Nilto Tatto                         | TELEFONIA                                                 |             157 |    28881.38
      178986 | Nilto Tatto                         | PASSAGEM AÉREA - REEMBOLSO                                |               8 |    12302.16
      178986 | Nilto Tatto                         | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              50 |     4241.30
      178986 | Nilto Tatto                         | PASSAGEM AÉREA - RPA                                      |               3 |     2544.27
      178986 | Nilto Tatto                         | SERVIÇOS POSTAIS                                          |               4 |     1272.81
      178986 | Nilto Tatto                         | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |      552.39
      227660 | Nitinho                             | PASSAGEM AÉREA - SIGEPA                                   |             338 |   221365.73
      227660 | Nitinho                             | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              38 |   196307.33
      227660 | Nitinho                             | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              13 |   193136.70
      227660 | Nitinho                             | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              27 |    28225.72
      227660 | Nitinho                             | COMBUSTÍVEIS E LUBRIFICANTES.                             |              84 |    27186.78
      227660 | Nitinho                             | PASSAGEM AÉREA - REEMBOLSO                                |               4 |    10867.46
      227660 | Nitinho                             | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               6 |     5485.93
      227660 | Nitinho                             | TELEFONIA                                                 |              30 |     2951.43
      194260 | Nivaldo Albuquerque                 | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |    25000.00
      194260 | Nivaldo Albuquerque                 | PASSAGEM AÉREA - SIGEPA                                   |              10 |    13844.93
      194260 | Nivaldo Albuquerque                 | TELEFONIA                                                 |               2 |      684.56
       66179 | Norma Ayub                          | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               2 |     8000.00
       66179 | Norma Ayub                          | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               5 |     1885.75
       66179 | Norma Ayub                          | COMBUSTÍVEIS E LUBRIFICANTES.                             |               5 |     1202.28
       66179 | Norma Ayub                          | SERVIÇOS POSTAIS                                          |               5 |      785.53
       66179 | Norma Ayub                          | TELEFONIA                                                 |               4 |      588.58
       66179 | Norma Ayub                          | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               1 |      428.16
      216198 | Norma Pereira                       | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               1 |     5500.00
      216198 | Norma Pereira                       | PASSAGEM AÉREA - SIGEPA                                   |               3 |     4250.37
      216198 | Norma Pereira                       | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               5 |     2010.92
      216198 | Norma Pereira                       | COMBUSTÍVEIS E LUBRIFICANTES.                             |               8 |     1998.63
      216198 | Norma Pereira                       | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |               2 |     1900.00
      216198 | Norma Pereira                       | SERVIÇOS POSTAIS                                          |               1 |      328.52
      216198 | Norma Pereira                       | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |               4 |      317.02
      216198 | Norma Pereira                       | TELEFONIA                                                 |               1 |        5.45
       74159 | Odair Cunha                         | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |             109 |   402340.00
       74159 | Odair Cunha                         | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             146 |   363570.19
       74159 | Odair Cunha                         | COMBUSTÍVEIS E LUBRIFICANTES.                             |            1686 |   323611.31
       74159 | Odair Cunha                         | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             229 |   232690.83
       74159 | Odair Cunha                         | PASSAGEM AÉREA - SIGEPA                                   |             196 |   202917.83
       74159 | Odair Cunha                         | TELEFONIA                                                 |             110 |    81854.84
       74159 | Odair Cunha                         | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |             242 |    57456.20
       74159 | Odair Cunha                         | PASSAGEM AÉREA - RPA                                      |              16 |    31384.50
       74159 | Odair Cunha                         | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              54 |    15824.11
       74159 | Odair Cunha                         | PASSAGEM AÉREA - REEMBOLSO                                |               2 |     6527.65
       74159 | Odair Cunha                         | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |               9 |      519.60
       74159 | Odair Cunha                         | SERVIÇOS POSTAIS                                          |               1 |      208.66
      204498 | Olival Marques                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              63 |  1358250.00
      204498 | Olival Marques                      | PASSAGEM AÉREA - SIGEPA                                   |             548 |   451526.72
      204498 | Olival Marques                      | PASSAGEM AÉREA - RPA                                      |              32 |    32863.38
      204498 | Olival Marques                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |              12 |     3596.66
      204498 | Olival Marques                      | TELEFONIA                                                 |              33 |      104.10
      204498 | Olival Marques                      | SERVIÇOS POSTAIS                                          |               2 |       47.80
       74399 | Onyx Lorenzoni                      | SERVIÇOS POSTAIS                                          |               8 |      400.27
       74399 | Onyx Lorenzoni                      | TELEFONIA                                                 |               2 |      235.80
      178987 | Orlando Silva                       | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              70 |   844669.30
      178987 | Orlando Silva                       | PASSAGEM AÉREA - SIGEPA                                   |             329 |   261915.87
      178987 | Orlando Silva                       | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              43 |   185846.25
      178987 | Orlando Silva                       | COMBUSTÍVEIS E LUBRIFICANTES.                             |              80 |   137111.33
      178987 | Orlando Silva                       | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              90 |    90129.46
      178987 | Orlando Silva                       | TELEFONIA                                                 |             108 |    30773.19
      178987 | Orlando Silva                       | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              65 |    15365.77
      178987 | Orlando Silva                       | PASSAGEM AÉREA - REEMBOLSO                                |               3 |    10174.36
      178987 | Orlando Silva                       | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |     8500.00
      178987 | Orlando Silva                       | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               9 |     8159.66
      204363 | Osires Damaso                       | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               2 |    33500.00
      204363 | Osires Damaso                       | PASSAGEM AÉREA - SIGEPA                                   |               3 |     4470.76
      204363 | Osires Damaso                       | COMBUSTÍVEIS E LUBRIFICANTES.                             |               7 |     2612.82
      204363 | Osires Damaso                       | SERVIÇOS POSTAIS                                          |               1 |       76.71
      204363 | Osires Damaso                       | TELEFONIA                                                 |               1 |        1.03
       73463 | Osmar Serraglio                     | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               1 |     6777.00
       73463 | Osmar Serraglio                     | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |     6500.00
       73463 | Osmar Serraglio                     | PASSAGEM AÉREA - SIGEPA                                   |               4 |     4811.66
       73463 | Osmar Serraglio                     | COMBUSTÍVEIS E LUBRIFICANTES.                             |              10 |     2793.79
       73463 | Osmar Serraglio                     | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               3 |     2406.38
       73463 | Osmar Serraglio                     | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              14 |      619.29
       73463 | Osmar Serraglio                     | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               2 |      467.00
       73463 | Osmar Serraglio                     | TELEFONIA                                                 |               5 |      463.67
       73463 | Osmar Serraglio                     | SERVIÇOS POSTAIS                                          |               1 |        3.25
       73692 | Osmar Terra                         | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              65 |   508635.87
       73692 | Osmar Terra                         | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              93 |   361101.29
       73692 | Osmar Terra                         | PASSAGEM AÉREA - SIGEPA                                   |             319 |   308584.61
       73692 | Osmar Terra                         | COMBUSTÍVEIS E LUBRIFICANTES.                             |             808 |   162772.12
       73692 | Osmar Terra                         | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             144 |   161801.52
       73692 | Osmar Terra                         | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |             323 |   157473.65
       73692 | Osmar Terra                         | TELEFONIA                                                 |             175 |    56451.68
       73692 | Osmar Terra                         | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |             359 |    29718.64
       73692 | Osmar Terra                         | PASSAGEM AÉREA - REEMBOLSO                                |               3 |    20130.62
       73692 | Osmar Terra                         | PASSAGEM AÉREA - RPA                                      |               5 |    14190.45
       73692 | Osmar Terra                         | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |     8000.00
       73692 | Osmar Terra                         | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              55 |     1331.15
       73692 | Osmar Terra                         | SERVIÇOS POSTAIS                                          |              11 |      762.33
       73692 | Osmar Terra                         | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |               1 |      283.55
      204422 | Ossesio Silva                       | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              53 |   605615.34
      204422 | Ossesio Silva                       | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              61 |   268876.67
      204422 | Ossesio Silva                       | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             216 |   211898.29
      204422 | Ossesio Silva                       | PASSAGEM AÉREA - SIGEPA                                   |             136 |   100052.99
      204422 | Ossesio Silva                       | COMBUSTÍVEIS E LUBRIFICANTES.                             |             459 |    92032.77
      204422 | Ossesio Silva                       | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              18 |     7980.28
      204422 | Ossesio Silva                       | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |     6000.00
      204422 | Ossesio Silva                       | TELEFONIA                                                 |              43 |     3342.88
      204422 | Ossesio Silva                       | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              19 |     1715.02
      204422 | Ossesio Silva                       | SERVIÇOS POSTAIS                                          |               6 |      599.82
      204441 | Otoni de Paula                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              45 |   789572.90
      204441 | Otoni de Paula                      | PASSAGEM AÉREA - SIGEPA                                   |             266 |   240977.73
      204441 | Otoni de Paula                      | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              25 |   220000.00
      204441 | Otoni de Paula                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |             676 |   172171.91
      204441 | Otoni de Paula                      | TELEFONIA                                                 |              58 |    56406.57
      204441 | Otoni de Paula                      | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              41 |    34063.50
