"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:46:41";"Sim";"204526";"https://dadosabertos.camara.leg.br/api/v2/deputados/204526";"Luiz Philippe de Orleans e Bragança";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204526.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:57";"Não";"74784";"https://dadosabertos.camara.leg.br/api/v2/deputados/74784";"Luiza Erundina";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/74784.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:47:53";"Sim";"178866";"https://dadosabertos.camara.leg.br/api/v2/deputados/178866";"Luizianne Lins";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/178866.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:37";"Sim";"220669";"https://dadosabertos.camara.leg.br/api/v2/deputados/220669";"Lula da Fonte";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220669.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:35";"Sim";"166402";"https://dadosabertos.camara.leg.br/api/v2/deputados/166402";"Magda Mofatto";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/166402.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:39";"Sim";"220648";"https://dadosabertos.camara.leg.br/api/v2/deputados/220648";"Marangoni";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220648.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:43";"Sim";"156190";"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"Marcel van Hattem";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/156190.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:31";"Sim";"220599";"https://dadosabertos.camara.leg.br/api/v2/deputados/220599";"Marcelo Crivella";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220599.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:40";"Sim";"133810";"https://dadosabertos.camara.leg.br/api/v2/deputados/133810";"Marcelo Moraes";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/133810.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:53";"Sim";"160161";"https://dadosabertos.camara.leg.br/api/v2/deputados/160161";"Marcelo Queiroz";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/160161.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:46:12";"Sim";"178983";"https://dadosabertos.camara.leg.br/api/v2/deputados/178983";"Marcio Alvino";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178983.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:45:48";"Sim";"179001";"https://dadosabertos.camara.leg.br/api/v2/deputados/179001";"Márcio Biolchi";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/179001.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:34";"Sim";"220687";"https://dadosabertos.camara.leg.br/api/v2/deputados/220687";"Márcio Honaiser";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220687.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:38";"Sim";"81055";"https://dadosabertos.camara.leg.br/api/v2/deputados/81055";"Márcio Jerry";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/81055.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:15";"Sim";"219585";"https://dadosabertos.camara.leg.br/api/v2/deputados/219585";"Marco Brasil";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/219585.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:23";"Sim";"160535";"https://dadosabertos.camara.leg.br/api/v2/deputados/160535";"Marcon";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/160535.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:25";"Sim";"204431";"https://dadosabertos.camara.leg.br/api/v2/deputados/204431";"Marcos Aurélio Sampaio";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/204431.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:32";"Sim";"204506";"https://dadosabertos.camara.leg.br/api/v2/deputados/204506";"Marcos Pereira";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204506.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:03";"Sim";"220547";"https://dadosabertos.camara.leg.br/api/v2/deputados/220547";"Marcos Pollon";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MS";"57";"https://www.camara.leg.br/internet/deputado/bandep/220547.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:47:16";"Sim";"178943";"https://dadosabertos.camara.leg.br/api/v2/deputados/178943";"Marcos Soares";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/178943.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:52";"Sim";"220604";"https://dadosabertos.camara.leg.br/api/v2/deputados/220604";"Marcos Tavares";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220604.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:52";"Sim";"74398";"https://dadosabertos.camara.leg.br/api/v2/deputados/74398";"Maria do Rosário";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/74398.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:37";"Sim";"204540";"https://dadosabertos.camara.leg.br/api/v2/deputados/204540";"Maria Rosas";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204540.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:58";"Sim";"220655";"https://dadosabertos.camara.leg.br/api/v2/deputados/220655";"Mario Frias";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220655.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:05";"Sim";"74158";"https://dadosabertos.camara.leg.br/api/v2/deputados/74158";"Mário Heringer";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/74158.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:03";"Sim";"178858";"https://dadosabertos.camara.leg.br/api/v2/deputados/178858";"Mário Negromonte Jr.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/178858.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:26";"Sim";"204566";"https://dadosabertos.camara.leg.br/api/v2/deputados/204566";"Marreca Filho";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204566.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:28";"Sim";"220572";"https://dadosabertos.camara.leg.br/api/v2/deputados/220572";"Marussa Boldrin";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220572.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:10";"Sim";"178843";"https://dadosabertos.camara.leg.br/api/v2/deputados/178843";"Marx Beltrão";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/178843.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:07";"Sim";"220661";"https://dadosabertos.camara.leg.br/api/v2/deputados/220661";"Matheus Noronha";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220661.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:12";"Sim";"220609";"https://dadosabertos.camara.leg.br/api/v2/deputados/220609";"Maurício Carvalho";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220609.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:31";"Sim";"220628";"https://dadosabertos.camara.leg.br/api/v2/deputados/220628";"Mauricio do Vôlei";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220628.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:09";"Sim";"220550";"https://dadosabertos.camara.leg.br/api/v2/deputados/220550";"Mauricio Marcon";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/220550.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:33";"Sim";"220647";"https://dadosabertos.camara.leg.br/api/v2/deputados/220647";"Mauricio Neves";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220647.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:36";"Sim";"204486";"https://dadosabertos.camara.leg.br/api/v2/deputados/204486";"Mauro Benevides Filho";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/204486.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:37";"Sim";"220607";"https://dadosabertos.camara.leg.br/api/v2/deputados/220607";"Max Lemos";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220607.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:06";"Sim";"220591";"https://dadosabertos.camara.leg.br/api/v2/deputados/220591";"Meire Serafim";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220591.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:59";"Sim";"74428";"https://dadosabertos.camara.leg.br/api/v2/deputados/74428";"Mendonça Filho";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/74428.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:10";"Sim";"188097";"https://dadosabertos.camara.leg.br/api/v2/deputados/188097";"Merlong Solano";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/188097.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:49";"Sim";"220585";"https://dadosabertos.camara.leg.br/api/v2/deputados/220585";"Mersinho Lucena";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/220585.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:50";"Sim";"220530";"https://dadosabertos.camara.leg.br/api/v2/deputados/220530";"Messias Donato";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"ES";"57";"https://www.camara.leg.br/internet/deputado/bandep/220530.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:23";"Sim";"171786";"https://dadosabertos.camara.leg.br/api/v2/deputados/171786";"Miguel Ângelo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/171786.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:27";"Sim";"178985";"https://dadosabertos.camara.leg.br/api/v2/deputados/178985";"Miguel Lombardi";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178985.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:42";"Sim";"178997";"https://dadosabertos.camara.leg.br/api/v2/deputados/178997";"Moses Rodrigues";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/178997.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:37";"Sim";"220617";"https://dadosabertos.camara.leg.br/api/v2/deputados/220617";"Murillo Gouvea";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220617.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:56";"Sim";"220584";"https://dadosabertos.camara.leg.br/api/v2/deputados/220584";"Murilo Galdino";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/220584.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:40";"Sim";"204453";"https://dadosabertos.camara.leg.br/api/v2/deputados/204453";"Natália Bonavides";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RN";"57";"https://www.camara.leg.br/internet/deputado/bandep/204453.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:25";"Sim";"220622";"https://dadosabertos.camara.leg.br/api/v2/deputados/220622";"Nely Aquino";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220622.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:19";"Sim";"220703";"https://dadosabertos.camara.leg.br/api/v2/deputados/220703";"Neto Carletto";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220703.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:51";"Sim";"229939";"https://dadosabertos.camara.leg.br/api/v2/deputados/229939";"Newton Bonin";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/229939.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:57";"Sim";"178896";"https://dadosabertos.camara.leg.br/api/v2/deputados/178896";"Newton Cardoso Jr";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/178896.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:43:19";"Sim";"204479";"https://dadosabertos.camara.leg.br/api/v2/deputados/204479";"Nicoletti";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/204479.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:14";"Sim";"209787";"https://dadosabertos.camara.leg.br/api/v2/deputados/209787";"Nikolas Ferreira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/209787.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:41";"Sim";"178986";"https://dadosabertos.camara.leg.br/api/v2/deputados/178986";"Nilto Tatto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178986.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:44:52";"Sim";"227660";"https://dadosabertos.camara.leg.br/api/v2/deputados/227660";"Nitinho";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/227660.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:57";"Sim";"74159";"https://dadosabertos.camara.leg.br/api/v2/deputados/74159";"Odair Cunha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/74159.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:42:59";"Sim";"204498";"https://dadosabertos.camara.leg.br/api/v2/deputados/204498";"Olival Marques";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/204498.jpg"
"2269745-144";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2269745-144";"2024-12-18T20:41:47";"Sim";"178987";"https://dadosabertos.camara.leg.br/api/v2/deputados/178987";"Orlando Silva";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/178987.jpg"
