 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia_score_medio | ideologia_faixa  | campo_ideologico | votos_sim | votos_nao | outros | total_votos | pct_sim 
-----------+-------------+------------------------------------------------------------------+-----------------------+------------------+------------------+-----------+-----------+--------+-------------+---------
      2026 | 2625979-8   | REQ 2976/2026                                                    |                 3.738 | Centro-esquerda  | esquerda         |        29 |         0 |      0 |          29 |   100.0
      2026 | 2625979-8   | REQ 2976/2026                                                    |                 6.694 | Centro-direita   | direita          |        67 |        13 |      1 |          81 |    82.7
      2026 | 2625979-8   | REQ 2976/2026                                                    |                 8.179 | Direita          | direita          |        97 |        29 |      2 |         128 |    75.8
      2026 | 2625979-8   | REQ 2976/2026                                                    |                 8.790 | Extrema direita  | direita          |         0 |        83 |      0 |          83 |     0.0
      2026 | 2626432-8   | (sem proposicao vinculada)                                       |                 1.415 | Extrema esquerda | esquerda         |        11 |         0 |      0 |          11 |   100.0
      2026 | 2626432-8   | (sem proposicao vinculada)                                       |                 2.531 | Esquerda         | esquerda         |        67 |         0 |      0 |          67 |   100.0
      2026 | 2626432-8   | (sem proposicao vinculada)                                       |                 3.759 | Centro-esquerda  | esquerda         |        30 |         0 |      0 |          30 |   100.0
      2026 | 2626432-8   | (sem proposicao vinculada)                                       |                 6.680 | Centro-direita   | direita          |        95 |         4 |      0 |          99 |    96.0
      2026 | 2626432-8   | (sem proposicao vinculada)                                       |                 8.158 | Direita          | direita          |       103 |        33 |      0 |         136 |    75.7
      2026 | 2626432-8   | (sem proposicao vinculada)                                       |                 8.791 | Extrema direita  | direita          |        51 |        31 |      0 |          82 |    62.2
      2026 | 2629954-8   | REQ 3336/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        11 |      1 |          12 |     0.0
