"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2314961-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314961-47";"2026-03-25";"Aprovado o Parecer.";"2604565";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604565";"Requerimento de Votação Nominal";"332";"RPD";"15";"";"RPD 15 CREDN => PL 342/2022"
"2314961-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314961-47";"2026-03-25";"Aprovado o Parecer.";"2604566";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604566";"Requerimento de Adiamento da Discussão - PL 342/2022";"329";"RPD";"16";"";"RPD 16 CREDN => PL 342/2022"
"2314961-47";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314961-47";"2026-03-25";"Aprovado o Parecer.";"2604567";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604567";"Requerimento de Adiamento da Votação";"336";"RPD";"17";"";"RPD 17 CREDN => PL 342/2022"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2520678";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2520678";"Altera a Lei nº 6.634, de 2 de maio de 1979, que dispõe sobre a Faixa de Fronteira, e a Lei nº 13.019, de 31 de julho de 2014 que estabelece o regime jurídico das parcerias entre a administração pública e as organizações da sociedade civil, para dispor sobre a necessidade de autorização prévia do Ministério da Defesa para a atuação de Organizações da Sociedade Civil em terras federais em posse indígena localizadas na faixa de fronteira.";"190";"PRL";"1";"";"PRL 1 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2520679";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2520679";"Altera a Lei nº 6.634, de 2 de maio de 1979, que dispõe sobre a Faixa de Fronteira, e a Lei nº 13.019, de 31 de julho de 2014 que estabelece o regime jurídico das parcerias entre a administração pública e as organizações da sociedade civil, para dispor sobre a necessidade de autorização prévia do Ministério da Defesa para a atuação de Organizações da Sociedade Civil em terras federais em posse indígena localizadas na faixa de fronteira.";"255";"SBT";"1";"";"SBT 1 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2544157";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2544157";"Requerimento de Retirada de Matéria da Pauta - PL 3580/2024";"328";"RPD";"1";"";"RPD 1 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2544159";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2544159";"Requerimento de Adiamento da Discussão";"329";"RPD";"2";"";"RPD 2 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2544161";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2544161";"Requerimento de Adiamento da Votação";"336";"RPD";"3";"";"RPD 3 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2544163";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2544163";"Requerimento de Votação Nominal";"332";"RPD";"4";"";"RPD 4 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2561499";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2561499";"Requerimento de Inversão da Pauta - PL 3580/2024";"876";"RPD";"5";"";"RPD 5 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2561744";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2561744";"Requerimento de Retirada de Matéria da Pauta - PL 3580/2024";"328";"RPD";"6";"";"RPD 6 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2561746";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2561746";"Requerimento de Adiamento da Discussão";"329";"RPD";"7";"";"RPD 7 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2561747";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2561747";"Requerimento de Adiamento da Votação";"336";"RPD";"8";"";"RPD 8 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2561749";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2561749";"Requerimento de Votação Nominal";"332";"RPD";"9";"";"RPD 9 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2563849";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2563849";"Requerimento de Retirada de Matéria da Pauta";"328";"RPD";"10";"";"RPD 10 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2563852";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2563852";"Requerimento de Votação Nominal";"332";"RPD";"11";"";"RPD 11 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2563857";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2563857";"Requerimento de Inversão da Pauta - PL 3580/2024";"876";"RPD";"12";"";"RPD 12 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2563968";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2563968";"Requerimento de Adiamento da Discussão - PL 3580/2024";"329";"RPD";"13";"";"RPD 13 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2563982";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2563982";"Requerimento de Adiamento da Votação";"336";"RPD";"14";"";"RPD 14 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2569397";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2569397";"Requerimento de Adiamento da Discussão - PL 3580/2024";"329";"RPD";"15";"";"RPD 15 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2569399";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2569399";"Requerimento de Adiamento da Votação";"336";"RPD";"16";"";"RPD 16 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2569400";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2569400";"Requerimento de Retirada de Matéria da Pauta";"328";"RPD";"17";"";"RPD 17 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2569401";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2569401";"Requerimento de Votação Nominal";"332";"RPD";"18";"";"RPD 18 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2591283";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2591283";"Requerimento de Retirada de Matéria da Pauta";"328";"RPD";"19";"";"RPD 19 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2591285";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2591285";"Requerimento de Votação Nominal";"332";"RPD";"20";"";"RPD 20 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2591288";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2591288";"Requerimento de Adiamento da Discussão - PL 3580/2024";"329";"RPD";"21";"";"RPD 21 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2591291";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2591291";"Requerimento de Adiamento da Votação";"336";"RPD";"22";"";"RPD 22 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2602011";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602011";"Requerimento de Retirada de Matéria da Pauta";"328";"RPD";"23";"";"RPD 23 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2602012";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602012";"Requerimento de Votação Nominal";"332";"RPD";"24";"";"RPD 24 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2602014";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602014";"Requerimento de Adiamento da Discussão - PL 3580/2024";"329";"RPD";"25";"";"RPD 25 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2602015";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602015";"Requerimento de Adiamento da Votação";"336";"RPD";"26";"";"RPD 26 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2606529";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606529";"Requerimento de Retirada de Matéria da Pauta - PL 3580/2024";"328";"RPD";"27";"";"RPD 27 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2606530";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606530";"Requerimento de Adiamento da Votação";"336";"RPD";"28";"";"RPD 28 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2608083";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2608083";"Requerimento de Retirada de Matéria da Pauta - PL 3580/2024";"328";"RPD";"29";"";"RPD 29 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2608090";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2608090";"Requerimento de Adiamento da Discussão";"329";"RPD";"30";"";"RPD 30 CREDN => PL 3580/2024"
"2458398-30";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2458398-30";"2026-03-25";"Aprovado o Parecer.";"2608091";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2608091";"Requerimento de Adiamento da Votação";"336";"RPD";"31";"";"RPD 31 CREDN => PL 3580/2024"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2570524";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2570524";"Reconhece o movimento Houthis, também conhecido como Ansar Allah, como organização terrorista para os fins da Lei nº 13.260, de 16 de março de 2016, e da Lei nº 12.850, de 2 de agosto de 2013.";"130";"EMC";"1";"2025";"EMC 1/2025 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2585362";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2585362";"Parecer do Relator, Dep. Rodrigo Valadares (UNIÃO-SE), pela aprovação deste, e da Emenda 1/2025 da CREDN, com Substitutivo.";"190";"PRL";"1";"";"PRL 1 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2585368";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2585368";"Parecer do Relator, Dep. Rodrigo Valadares (UNIÃO-SE), pela aprovação deste, com substitutivo.";"255";"SBT";"1";"";"SBT 1 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2594822";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594822";"Requerimento de Retirada de Matéria da Pauta";"328";"RPD";"1";"";"RPD 1 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2594845";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594845";"Requerimento de Adiamento da Discussão - PL 1732/2025";"329";"RPD";"2";"";"RPD 2 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2594854";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594854";"Requerimento de Adiamento da Votação";"336";"RPD";"3";"";"RPD 3 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2594864";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2594864";"Requerimento de Votação Nominal";"332";"RPD";"4";"";"RPD 4 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2602017";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602017";"Requerimento de Retirada de Matéria da Pauta";"328";"RPD";"5";"";"RPD 5 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2602018";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602018";"Requerimento de Votação Nominal";"332";"RPD";"6";"";"RPD 6 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2602020";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602020";"Requerimento de Adiamento da Discussão - PL 1732/2025";"329";"RPD";"7";"";"RPD 7 CREDN => PL 1732/2025"
"2498157-31";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2498157-31";"2026-03-25";"Aprovado o Parecer, com o voto contrário do deputado Alexandre Lindenmeyer (PT/RS).";"2602021";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602021";"Requerimento de Adiamento da Votação";"336";"RPD";"8";"";"RPD 8 CREDN => PL 1732/2025"
"2572489-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2572489-18";"2026-03-25";"Aprovado o Parecer.";"2609220";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609220";"Parecer do Relator, Dep. Albuquerque (REPUBLIC-RR), pela aprovação.";"190";"PRL";"1";"";"PRL 1 CREDN => MSC 1501/2025"
"2609053-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2609053-2";"2026-03-25";"Subscrito pelos deputados Evair Vieira de Melo (PP/ES), General Girão (PL/RN), General Pazuello (PL/RJ) e Sargento Fahur (PL/PR). Aprovado o Requerimento.";"2609053";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609053";"Solicita informações ao Ministro de Estado das Relações Exteriores acerca da decisão do Itamaraty de revogar o visto de assessor ligado ao governo do Presidente Donald Trump que visitaria o ex-Presidente Jair Bolsonaro no Brasil.";"1017";"REQ";"25";"2026";"REQ 25/2026 CREDN"
"2609077-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2609077-2";"2026-03-25";"Aprovado o Requerimento.";"2609077";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609077";"Requer informações ao Senhor Ministro de Estado da Defesa acerca da eventual adoção de medidas de apoio logístico, humanitário e de repatriação de cidadãos brasileiros retidos no exterior em razão de cancelamentos de voos internacionais decorrentes da escalada do conflito no Oriente Médio.";"1017";"REQ";"26";"2026";"REQ 26/2026 CREDN"
"2609257-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2609257-2";"2026-03-25";"Subscrito pelo deputado Sargento Fahur (PL/PR). Aprovado o Requerimento, com a inclusão do presidente da ADEPOL do Brasil, senhor Rodolfo Queiroz Laterza, como convidado.";"2609257";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2609257";"Requer a realização de audiência pública para debater o vínculo entre Terrorismo e Organizações Criminosas, seus impactos na legislação e na segurança pública nacional.";"294";"REQ";"27";"2026";"REQ 27/2026 CREDN"
"2610972-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2610972-2";"2026-03-25";"Subscrito pelo deputado Sargento Fahur (PL/PR). Aprovado o Requerimento.";"2610972";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2610972";"Solicita o encaminhamento de requerimento de informação ao Sr. Ministro das Relações Exteriores, acerca de eventual atuação, omissão ou posicionamento diplomático do Brasil diante de denúncias de submissão de trabalhadores estrangeiros a condições análogas à escravidão na construção da fábrica da BYD, no município de Camaçari/BA, e seus impactos na imagem internacional do país.";"1017";"REQ";"28";"2026";"REQ 28/2026 CREDN"
"2611253-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2611253-2";"2026-03-25";"Subscrito pelos deputados General Girão (PL/RN) e Sargento Fahur (PL/PR). Aprovado o Requerimento.";"2611253";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2611253";"Requer a aprovação de Moção de Repúdio ao apoio do Governo Federal à candidatura da Sra. Michelle Bachelet ao cargo de Secretária-Geral da Organização das Nações Unidas (ONU).";"441";"REQ";"29";"2026";"REQ 29/2026 CREDN"
"2304268-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2304268-28";"2026-03-25";"Aprovado o Parecer.";"2608869";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2608869";"Institui o mês “Junho Laranja”, dedicado à conscientização e à prevenção de queimaduras.";"190";"PRL";"1";"";"PRL 1 CSAUDE => PL 3743/2021"
